customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AverageMonthlyCharge
7801-CEDNV,Male,0,Yes,No,-0.21871512695797646,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),-0.533825446972291,1421.75,No,1.8037037037037038
2057-BOYKM,Female,1,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),1.0581760791868549,6827.5,No,1.3416666666666666
3658-QQJYD,Male,0,No,No,1.2064976032430856,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),0.3170146171127639,4698.05,No,1.1983870967741934
1803-BGNBD,Female,0,No,No,-0.8295205827584317,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,-0.3477041829536853,654.5,No,4.5249999999999995
0134-XWXCE,Female,1,No,No,0.47353105628253944,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),0.33529438411459117,3268.05,No,1.7011363636363634
6950-TWMYB,Male,0,Yes,Yes,0.880734693482843,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),0.5047976781315361,4362.05,No,1.4805555555555556
5848-FHRFC,Female,0,No,No,1.4508197855632678,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.4860351280674797,1386.9,No,0.2948529411764706
2243-FNMMI,Male,0,No,No,-0.5037576729981889,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.5076384890696393,415.4,No,0.97
2511-MORQY,Male,0,Yes,Yes,0.7178532386027215,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),-0.32776261895169184,2614.1,No,1.0979999999999999
5356-KZCKT,Male,0,No,No,1.0436161483629645,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.3397969920528607,1513.6,No,0.421551724137931
9470-XCCEM,Male,0,Yes,Yes,0.10704778280226633,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.827186296163764,3161.6,No,2.5614285714285714
6519-CFDBX,Female,0,No,No,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.6435040489832552,80.95,No,22.7
3902-MIVLE,Male,0,Yes,Yes,1.247217966963116,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,0.36354493311741554,4676.7,No,1.2015873015873015
0409-WTMPL,Female,0,Yes,No,1.0436161483629645,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1.5251410362335358,6526.65,No,1.9077586206896553
8763-KIAFH,Female,0,Yes,Yes,-0.21871512695797646,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,-1.4694171580658184,583.3,No,0.7611111111111112
3669-WHAFY,Female,0,Yes,No,1.5729808767233588,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.6747027662484868,8078.1,No,1.6218309859154931
3055-VTCGS,Female,0,No,No,1.247217966963116,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),-0.20645143793956489,3503.5,No,0.9293650793650793
3144-KMTWZ,Male,0,Yes,No,1.5729808767233588,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.9468356801757247,6669.45,No,1.3133802816901408
7279-BUYWN,Female,1,No,No,0.35136996512244845,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.609892683242008,4689.5,Yes,2.760975609756098
7156-MHUGY,Male,1,No,No,-0.7888002190384014,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8554368451665879,1201.15,Yes,6.961538461538462
7198-GLXTC,Male,0,No,No,-1.2367242199587352,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.4732235351283796,143.65,Yes,39.5
2007-QVGAW,Female,0,Yes,Yes,1.4508197855632678,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.5093002860698053,1292.65,No,0.2845588235294118
5207-PLSTK,Male,0,Yes,Yes,-1.2774445836787656,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.532163649972125,48.75,No,48.75
2307-FYNNL,Male,1,No,No,1.3286586944031769,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1.4719635322282196,7108.2,No,1.6776923076923076
5605-XNWEN,Male,1,Yes,No,1.6137012404433893,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.3215172250510334,1802.55,No,0.3472222222222222
2155-AMQRX,Female,0,No,No,-0.1779947632379461,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),-0.32776261895169184,1505.15,No,1.9607142857142856
6181-AXXYF,Male,0,Yes,Yes,1.6137012404433893,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.329826210051864,1859.1,No,0.34375
5091-HFAZW,Female,0,No,No,-1.2367242199587352,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.8770402061687477,168.5,No,45.575
0516-VRYBW,Female,0,No,Yes,-0.5851984004382496,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.4827115340671475,390.85,Yes,1.1194444444444445
2519-LBNQL,Male,1,Yes,No,1.125056875803025,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.3157546142126038,6339.45,No,1.7391666666666665
8623-ULFNQ,Female,1,No,No,-0.2594354906780068,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.042818112085353605,1652.4,No,2.5403846153846152
8380-PEFPE,Male,0,No,Yes,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.22893937610395967,71.65,Yes,71.65
5687-DKDTV,Female,0,No,No,-1.1552834925186746,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4760643460664828,77.5,Yes,5.0875
1568-LJSZU,Male,0,Yes,Yes,1.4508197855632678,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.9119379431722362,6392.85,No,1.3558823529411765
7530-HDYDS,Female,0,No,No,0.22920887396235737,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.6477122201458225,3264.5,Yes,2.2171052631578947
7789-HKSBS,Female,1,Yes,No,0.3920903288424788,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.3440051632154282,4599.15,No,2.5047619047619047
7416-CKTEP,Female,0,Yes,No,1.002895784642934,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.5009913010689746,1134.25,No,0.34385964912280703
2586-CWXVV,Male,0,Yes,No,0.880734693482843,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,-1.1420431490330922,1621.35,No,0.5629629629629629
3096-IZETN,Female,0,No,No,-0.8295205827584317,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),0.4433111891253892,947.3,Yes,6.508333333333333
2348-KCJLT,Female,0,Yes,No,0.47353105628253944,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,-0.10840541492976351,2722.2,No,1.3977272727272727
8401-EMUWF,Male,0,Yes,Yes,0.3920903288424788,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.15415851109648415,3058.3,No,1.6523809523809525
4193-IBKSW,Male,0,Yes,Yes,1.6137012404433893,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.329826210051864,1769.6,No,0.34375
5377-NDTOU,Female,0,Yes,Yes,1.5729808767233588,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.8737166121684152,6293.75,No,1.282394366197183
5922-ABDVO,Female,0,Yes,No,-0.5444780367182193,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,0.827186296163764,1761.05,Yes,4.718421052631579
2474-LCNUE,Female,0,Yes,No,-0.38159658183809786,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.2954112561106046,1642.75,No,3.2021739130434783
0839-QNXME,Female,0,No,No,-0.0965540357978854,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.5076384890696393,578.5,No,0.6466666666666666
3506-OVLKD,Male,0,No,No,0.10704778280226633,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.2816340970470463,954.9,No,0.7485714285714286
9172-ANCRX,Female,0,No,No,-0.9109613101984924,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1279715531938321,973.25,Yes,9.870000000000001
6650-VJONK,Male,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.6950197559884049,43.85,No,43.85
2178-PMGCJ,Male,0,No,No,-0.4223169455581282,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.16412929309748078,1490.4,No,3.1681818181818184
7492-TAFJD,Male,0,Yes,Yes,-1.0331224013585834,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,-0.8711702380060141,280.0,No,5.507142857142857
2773-MADBQ,Female,0,No,No,0.14776814652229667,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,-0.3875873109576722,1901.25,No,1.475
6016-LVTJQ,Female,0,Yes,Yes,0.06632741908223598,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4660935640654862,716.4,No,0.6073529411764705
7860-KSUGX,Male,0,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),-0.010359391919962149,4720.0,No,0.8951388888888889
8966-KZXXA,Male,0,Yes,Yes,0.14776814652229667,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.3181936310507012,930.95,No,0.6972222222222223
6910-HADCM,Female,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,0.3851482941195749,76.35,Yes,76.35
4816-LXZYW,Female,0,No,No,-0.38159658183809786,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.47820892612887816,1676.95,Yes,3.441304347826087
9606-PBKBQ,Male,1,Yes,No,-0.015113308357824713,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6726391751483144,2642.05,Yes,2.65625
5149-QYTTU,Female,0,Yes,Yes,1.5729808767233588,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),1.0099839661820376,6770.85,No,1.3401408450704226
2070-XYMFH,Female,1,No,No,-0.38159658183809786,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,0.48485611412954227,1835.3,No,3.4499999999999997
2085-BOJKI,Male,0,Yes,No,-0.62591876415828,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.0598378761870213,1588.25,No,5.685294117647059
0817-HSUSE,Male,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.356897745116751,75.5,No,75.5
5442-PPTJY,Male,0,Yes,Yes,-0.8295205827584317,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4976677070686424,258.35,No,1.6416666666666666
1927-QEWMY,Female,0,Yes,No,1.6137012404433893,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.4710789550659844,1502.25,No,0.2847222222222222
1663-MHLHE,Male,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.5142856770703037,19.2,No,19.2
5663-QBGIS,Male,1,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),1.116338974192669,6929.4,No,1.3659722222222221
4450-MDZFX,Male,0,Yes,Yes,1.125056875803025,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.31867641411292996,4453.3,No,1.2391666666666665
6701-DHKWQ,Female,0,Yes,Yes,1.1657772395230555,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),-0.44575020596348647,3244.4,No,0.8418032786885246
7554-AKDQF,Female,0,Yes,No,-1.0738427650786138,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.6351950639824246,323.45,No,7.608333333333333
3536-IQCTX,Male,1,Yes,No,-0.015113308357824713,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.682609957149311,2661.1,Yes,2.665625
4911-BANWH,Female,0,No,Yes,-0.055833672077855064,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.7241548821534641,2697.4,Yes,2.791935483870968
8496-EJAUI,Male,0,No,No,-0.5444780367182193,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.3020584441112687,1424.5,Yes,3.8868421052631574
0794-YVSGE,Male,0,Yes,Yes,1.6137012404433893,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.477726143066649,1401.15,No,0.28194444444444444
5423-BHIXO,Female,0,No,No,-0.015113308357824713,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-0.3510277769540174,1739.6,No,1.69375
6908-VVYHM,Male,0,Yes,No,1.3286586944031769,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.8604222361670865,5931.0,No,1.3946153846153848
2959-EEXWB,Female,0,Yes,Yes,0.5142514200025698,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.4607063789649817,2333.85,No,1.1311111111111112
1839-UMACK,Male,0,No,No,0.3920903288424788,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-1.3198554280508674,949.85,No,0.5964285714285714
3030-YDNRM,Male,0,No,No,-0.9924020376385531,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.33529438411459117,572.45,No,9.35625
7321-KKSDU,Male,0,No,Yes,-0.015113308357824713,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4710789550659844,696.8,No,0.640625
3402-XRIUO,Female,1,Yes,No,-0.4223169455581282,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.04027173792295256,1381.8,No,2.8886363636363637
3132-TVFDZ,Male,1,Yes,No,1.002895784642934,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.6617838159850825,2572.95,Yes,0.7868421052631579
8286-AFUYI,Male,0,No,No,-1.2774445836787656,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,-0.5587524019747828,47.95,No,47.95
8080-DDEMJ,Male,1,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.6534748309842519,45.1,Yes,45.1
8356-WUAOJ,Female,0,Yes,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.6567984249845842,45.0,No,45.0
6365-MTGZX,Male,0,No,No,-0.3408762181180675,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.0382345151848615,2122.45,Yes,4.0
1349-WXNGG,Male,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),-1.4860351280674797,20.05,Yes,20.05
8058-DMYRU,Male,1,No,No,0.880734693482843,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.8404806721650927,4931.8,No,1.6675925925925925
9350-ZXYJC,Female,0,No,No,-1.1552834925186746,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.3115464430500368,116.95,No,6.325
6990-YNRIO,Male,0,Yes,Yes,1.3286586944031769,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1.4586691562268908,6937.95,Yes,1.6715384615384616
8958-JPTRR,Female,0,Yes,No,0.9621754209229036,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-1.3447823830533592,1261.7,No,0.43392857142857144
6959-GQEGV,Male,0,No,No,0.5142514200025698,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.3718539181182462,3273.8,No,1.6877777777777778
3173-WSSUE,Female,0,Yes,Yes,1.5729808767233588,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.4976677070686424,1415.85,No,0.27746478873239433
1265-HVPZB,Male,0,Yes,No,1.0843365120829946,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),0.05445069108651675,3958.2,No,1.1254237288135593
4115-UMJFQ,Male,0,No,No,1.4915401492832983,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),-0.9642308700153169,2492.25,No,0.5181159420289855
7369-TRPFD,Male,0,No,No,-0.5444780367182193,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.5275800530716328,279.2,No,0.9894736842105264
1098-KFQEC,Female,0,Yes,Yes,0.9214550572028734,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.5076384890696393,1083.0,No,0.3527272727272727
7190-XHTWJ,Female,0,No,No,0.22920887396235737,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.5109620830699715,755.5,No,0.5078947368421053
0621-TWIEM,Male,0,No,No,-0.9109613101984924,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.6385186579827569,402.6,Yes,4.555
3537-RYBHH,Female,1,Yes,No,0.5956921474426305,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.08934842809000525,3252.0,No,1.4351063829787234
2485-ITVKB,Female,0,Yes,No,-1.2367242199587352,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.9858342310174765,68.75,Yes,17.55
3669-OYSJI,Male,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),-0.6169152969805971,46.2,Yes,46.2
1612-EOHDH,Female,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.6518130339840859,45.15,Yes,45.15
6702-OHFWR,Male,1,No,No,-1.2774445836787656,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,-0.7132995229902325,43.3,Yes,43.3
5296-BFCYD,Male,0,Yes,Yes,0.5549717837226001,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.4843733310673135,936.85,No,0.43695652173913047
